accommodates,bathrooms,bedrooms,beds,cleaning_fee,host_response_rate,room_type_Entire home/apt,room_type_Private room,instant_bookable_t,"""Air conditioning""","""Coffee maker""","""Cooking basics""","""Family/kid friendly""","""Free parking on premises""","""Hot water""","""Private entrance""","""Self Check-In""","""Wireless Internet""",Kitchen,longitude,latitude,"""Hair dryer""","""Laptop friendly workspace""",log_price,Iron,Shampoo,Hangers,Dryer,Washer,"""First aid kit""",Essentials,"""Smoke detector""",TV,review_scores_rating
3,1.0,0.0,2.0,1,100,1,0,1,1,0,0,0,0,0,1,0,1,1,-73.94364031583825,40.81383583122339,1,1,4.653960350157523,1,1,1,0,0,0,1,1,0,92.0
2,1.0,1.0,1.0,0,100,0,1,0,0,1,1,0,0,1,0,0,1,1,-73.85469401484276,40.74331586347271,1,0,3.951243718581428,1,0,1,0,0,0,1,1,1,97.0
1,1.0,1.0,1.0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,-118.38469838861836,34.04357802770494,0,0,4.174387269895637,1,0,0,1,1,1,0,1,1,99.0
6,1.0,2.0,3.0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,-73.96463057801449,40.761283544670746,1,1,6.184148890937482,0,0,1,1,1,0,0,0,0,98.0
3,1.0,0.0,2.0,1,100,1,0,1,1,0,0,1,0,0,0,0,1,1,-118.31076388219844,34.0918441304333,1,1,4.624972813284272,1,1,1,1,1,1,1,1,1,87.0
1,1.5,1.0,1.0,0,100,0,1,0,1,0,0,0,1,0,0,0,1,1,-118.380492892261,34.186057267638766,1,0,4.174387269895637,1,0,0,1,1,0,0,1,1,97.0
1,1.0,1.0,1.0,1,100,0,1,0,1,0,0,0,0,0,0,0,1,1,-73.95019088945989,40.83046831426316,0,0,4.23410650459726,0,0,0,1,1,0,1,1,1,100.0
3,1.0,1.0,1.0,1,100,1,0,1,1,0,0,1,1,0,0,0,1,1,-118.18384687470656,34.115235409038256,1,1,5.010635294096256,1,1,1,1,1,0,1,1,1,100.0
10,2.0,3.0,7.0,1,90,1,0,1,1,0,0,1,0,0,1,1,1,1,-73.86299771008473,40.69493421623912,1,1,4.8283137373023015,1,1,1,0,0,1,1,1,1,90.0
2,1.0,1.0,1.0,1,100,0,1,1,1,0,0,0,1,0,0,0,1,0,-117.89530284143343,34.056418154607165,1,1,3.912023005428147,0,1,1,1,1,0,1,1,0,91.0
3,1.0,1.0,1.0,1,100,0,1,0,0,0,0,1,1,0,0,0,1,1,-118.45990007683923,34.024111949076875,1,1,4.605170185988092,0,0,1,1,1,1,1,1,1,90.0
1,1.0,1.0,1.0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,-73.93743022213323,40.75084687390099,0,0,4.007333185232471,0,1,0,0,0,1,1,1,1,97.0
1,1.0,0.0,1.0,1,100,1,0,1,0,0,0,0,0,0,0,0,1,1,-122.42496642217908,37.755262578068034,0,0,4.8283137373023015,0,1,0,0,0,1,1,1,1,94.0
8,1.0,3.0,4.0,1,100,1,0,0,1,0,0,1,1,0,0,1,1,1,-118.00399111457692,34.12193856868885,1,1,5.0369526024136295,0,1,1,1,1,1,1,0,0,98.0
3,1.0,1.0,1.0,1,100,1,0,0,1,0,0,1,1,0,0,0,1,1,-118.308090154152,34.08752459351591,1,1,5.1298987149230735,1,1,1,1,1,1,1,1,1,99.0
2,1.0,1.0,1.0,0,100,0,1,1,1,1,1,0,0,0,0,1,1,1,-73.92918049814664,40.70615613143793,1,1,3.3672958299864737,1,1,1,1,1,0,1,1,0,97.0
1,1.0,1.0,1.0,1,70,0,1,0,1,0,0,0,0,0,0,0,1,1,-73.9790054820223,40.720248725417726,1,0,4.204692619390967,1,1,1,0,0,1,1,1,1,96.0
4,1.0,1.0,1.0,1,100,1,0,0,1,0,0,0,1,0,0,0,1,1,-118.43954035649942,33.989802171859736,1,1,5.105945473900579,1,0,0,1,1,1,1,1,1,100.0
4,2.5,1.0,2.0,1,100,0,1,1,1,0,0,1,0,0,0,1,1,1,-71.06047580828391,42.29977341293876,1,0,4.174387269895637,1,1,0,1,1,1,1,1,0,88.0
2,1.0,1.0,1.0,0,100,0,1,0,1,0,0,1,1,0,0,0,1,1,-73.76577165864721,40.672210686477314,0,0,4.060443010546419,0,0,0,0,0,0,0,0,0,93.0
2,1.0,1.0,1.0,1,100,0,1,1,0,0,0,0,0,0,1,0,1,1,-73.93715565371471,40.649906335430046,1,0,3.688879454113936,1,1,1,0,0,1,1,1,1,90.0
3,1.0,1.0,1.0,1,100,0,0,1,1,0,0,0,1,0,0,0,1,1,-73.94846369284329,40.79004045595068,1,1,4.23410650459726,1,1,1,0,0,1,1,1,0,91.0
1,1.0,1.0,1.0,1,100,0,1,1,1,0,0,0,0,0,0,1,1,1,-73.96468654249487,40.80188626477237,1,0,4.23410650459726,0,1,1,0,1,1,1,1,1,91.0
2,1.0,1.0,2.0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,-71.09469743023615,42.328385084049096,1,1,4.043051267834549,1,1,1,1,1,1,1,1,1,100.0
6,2.0,4.0,3.0,1,100,1,0,0,1,0,0,1,1,0,0,0,1,1,-77.02007813104392,38.88022824056672,1,0,5.857933154483459,1,0,1,1,1,0,0,1,1,98.0
5,1.0,2.0,2.0,1,100,1,0,0,1,0,0,1,0,0,0,1,1,1,-73.9653919101132,40.68406654403316,1,1,4.859812404361672,1,1,1,0,0,0,1,1,1,98.0
2,1.0,1.0,1.0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,-77.02637332404286,38.90900226031994,1,1,5.075173815233828,1,1,1,0,0,0,1,1,1,98.0
2,1.0,1.0,1.0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,-73.96332884917308,40.71400622910628,0,0,4.59511985013459,0,1,0,1,1,0,1,1,1,96.0
2,1.0,1.0,1.0,1,100,0,1,0,1,0,0,0,0,0,0,0,1,0,-74.00047267682788,40.74750817168066,0,0,4.442651256490317,0,1,1,0,0,0,1,0,0,94.0
2,1.0,0.0,1.0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,-73.93547099036027,40.69938095710421,1,0,4.553876891600541,1,1,1,1,1,1,1,1,0,97.0
8,2.0,3.0,5.0,1,100,1,0,0,0,0,0,1,1,0,0,1,1,1,-122.41348972424711,37.79456873502613,1,1,6.309918278226516,1,1,1,1,1,1,1,1,1,97.0
1,2.0,1.0,1.0,1,100,0,1,0,1,0,0,0,0,0,0,0,1,1,-73.94757068345467,40.70868464091401,0,0,3.7612001156935615,0,0,0,1,1,0,0,0,0,93.0
4,1.0,2.0,2.0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,-71.0670079726385,42.36102471491488,1,1,4.787491742782046,1,1,1,0,0,0,1,1,1,80.0
4,1.0,1.0,2.0,1,100,0,1,0,1,0,0,1,0,0,0,0,1,1,-73.97778562749298,40.72256578620265,0,0,5.293304824724492,0,1,0,1,1,0,1,0,0,88.0
6,1.0,1.0,3.0,1,100,0,1,0,1,0,0,0,0,0,0,0,1,1,-118.49146888772616,34.01633483541462,1,1,5.010635294096256,0,0,0,1,1,0,0,1,0,95.0
2,1.0,1.0,1.0,1,100,0,1,0,1,0,0,1,0,0,0,0,1,1,-118.28747022316652,34.05436159008507,0,1,4.382026634673881,1,1,1,0,0,1,1,1,1,100.0
2,1.0,1.0,1.0,1,100,0,1,0,1,0,0,1,0,0,0,0,1,0,-77.06550231062783,38.93882322071276,1,0,4.23410650459726,1,1,1,0,0,1,1,1,0,97.0
4,1.0,1.0,1.0,1,100,1,0,0,1,0,0,1,1,0,0,0,1,1,-118.24797467406158,34.102473152127736,1,1,4.691347882229144,1,1,0,1,1,1,1,1,0,100.0
2,1.0,1.0,1.0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,-118.24978159198793,34.048664996003296,0,0,4.4998096703302615,0,1,0,1,1,0,1,1,1,99.0
2,1.0,1.0,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,-87.62109279962921,41.78570267396819,0,0,3.8918202981106265,0,0,0,0,0,1,1,1,1,90.0
2,1.0,1.0,1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,-73.98501992383716,40.720207892097385,0,0,5.1647859739235145,0,1,0,0,0,0,1,0,1,98.0
2,1.0,2.0,1.0,1,100,0,1,0,1,0,0,0,0,0,0,0,1,1,-73.97347631633596,40.78615738274125,1,0,4.48863636973214,1,1,1,0,0,1,1,1,1,91.0
2,1.0,1.0,1.0,1,100,1,0,0,1,0,0,0,0,0,0,0,1,1,-73.97911492315141,40.67450074712954,0,0,4.934473933130692,0,0,0,0,0,0,0,0,1,95.0
4,1.0,0.0,2.0,1,100,1,0,0,1,0,0,1,0,0,0,0,1,1,-73.9929344018189,40.74259597513929,1,1,5.433722003554242,1,1,1,0,0,0,1,1,1,93.0
6,2.0,3.0,3.0,1,90,1,0,1,1,0,0,1,1,0,0,0,0,1,-118.1360077642172,34.175214387246946,0,0,5.66988092298052,0,1,0,1,1,0,1,0,0,100.0
4,1.0,1.0,2.0,1,100,1,0,0,0,0,0,0,1,0,0,0,1,1,-118.44624151262032,33.98513566262249,1,1,4.8283137373023015,1,1,1,0,1,0,1,0,1,100.0
2,1.0,1.0,1.0,1,90,0,1,0,0,0,0,0,0,0,0,0,1,1,-122.49879848126386,37.74316217375228,0,0,4.204692619390967,0,1,1,1,1,1,0,0,0,92.0
6,2.0,2.0,3.0,1,67,1,0,0,0,0,0,1,0,0,0,0,1,1,-122.39938911346272,37.75539895776532,1,1,6.214608098422191,1,1,1,1,1,0,1,1,1,80.0
2,1.0,1.0,1.0,1,100,0,1,0,0,0,0,0,1,0,0,0,1,1,-73.86034991291943,40.72748926738077,0,0,3.713572066704309,0,1,0,0,0,1,1,1,1,92.0
4,1.0,2.0,2.0,1,100,1,0,0,1,0,0,0,0,1,0,0,1,1,-73.90751276141617,40.69911169290606,1,1,5.1647859739235145,0,1,0,0,0,0,1,0,1,100.0
2,1.0,1.0,1.0,1,100,1,0,1,0,0,0,0,0,0,0,1,1,0,-122.42341463713312,37.77009122657853,1,1,4.477336814478207,1,1,1,0,0,1,1,1,1,100.0
4,1.0,2.0,2.0,1,100,1,0,0,1,0,0,0,0,0,0,0,1,1,-87.72394113380516,41.94287277530756,1,1,3.912023005428147,1,1,1,1,1,0,1,1,1,100.0
3,1.0,1.0,1.0,1,100,1,0,0,0,1,1,0,0,1,1,0,1,1,-122.4088526386352,37.74861266424597,0,1,5.6167710976665735,1,1,1,1,1,0,1,1,1,100.0
1,1.0,1.0,1.0,0,100,0,1,1,1,0,0,0,0,0,0,0,1,1,-73.98419280335851,40.66854450078596,1,0,3.688879454113936,1,0,1,1,1,1,0,0,1,100.0
2,1.0,1.0,1.0,1,100,0,1,1,1,0,0,0,1,0,0,0,1,1,-118.11792530764166,34.05548184817924,1,1,4.060443010546419,1,1,1,0,0,0,1,0,0,95.0
2,1.0,0.0,1.0,1,100,1,0,0,1,0,0,0,1,0,1,1,1,1,-76.9884184452958,38.93313823508053,1,1,4.653960350157523,1,1,1,0,0,0,1,1,0,92.0
1,1.0,1.0,1.0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,-73.9640168765672,40.6522837992032,1,1,4.174387269895637,1,0,0,0,0,1,1,1,0,100.0
2,1.0,1.0,1.0,1,100,1,0,0,1,0,0,0,0,0,0,0,1,1,-73.98250740160536,40.72314988571201,1,0,5.298317366548036,0,1,1,0,0,0,1,1,1,96.0
2,1.0,1.0,1.0,0,90,0,1,0,1,0,0,0,1,0,0,0,1,1,-118.43573118747814,33.955107373669144,0,0,4.983606621708336,0,1,0,1,1,1,0,1,1,100.0
4,1.0,1.0,3.0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,-73.9599407074124,40.687442621888174,0,1,5.298317366548036,1,1,0,0,0,0,1,1,0,100.0
6,2.0,2.0,6.0,1,100,1,0,1,1,0,0,1,1,0,0,0,1,1,-118.24614945466944,34.06237023562498,1,1,5.5174528964647065,1,1,1,1,1,1,1,1,1,100.0
3,1.0,0.0,1.0,1,100,1,0,0,1,0,0,0,0,0,0,0,1,1,-74.00207463257452,40.73348022985378,1,0,5.043425116919247,1,1,0,0,0,0,1,1,1,99.0
2,1.0,1.0,1.0,1,100,0,1,1,1,0,0,1,0,0,0,0,1,1,-118.3371430203898,34.092503109559225,1,1,4.248495242049359,1,1,0,1,1,0,1,1,1,99.0
8,2.0,2.0,5.0,1,100,1,0,1,1,0,0,1,1,0,0,0,1,1,-118.24786414140137,34.06223725707012,1,1,5.5174528964647065,1,1,1,1,1,1,1,1,1,92.0
3,1.0,1.0,1.0,1,100,1,0,0,0,0,0,0,0,0,0,0,1,1,-122.4146329523649,37.776448756211465,0,0,5.521460917862246,0,1,0,1,1,0,1,1,1,100.0
2,1.0,1.0,1.0,0,100,0,1,0,0,0,0,0,0,0,0,0,1,1,-73.96615119631718,40.802355713229296,1,1,4.787491742782046,0,1,1,1,1,0,1,0,1,87.0
2,1.0,0.0,1.0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,-74.00470167170245,40.7376802655788,1,0,5.1647859739235145,0,1,0,0,0,0,1,0,1,93.0
5,1.5,2.0,3.0,1,100,1,0,0,0,1,0,1,1,1,0,0,1,1,-122.46475454177389,37.72944484296453,1,1,5.521460917862246,1,0,1,0,0,1,1,1,1,94.0
2,1.0,1.0,1.0,1,100,0,1,0,1,0,0,0,0,0,0,0,1,1,-73.99779444953317,40.736651003274055,1,1,4.867534450455582,1,1,1,1,1,1,1,1,1,99.0
5,1.0,1.0,4.0,1,96,1,0,1,1,0,0,1,0,0,0,1,1,1,-118.33501807915356,34.10573916244283,1,1,5.513428746164983,1,1,1,0,0,0,1,1,1,100.0
3,1.0,0.0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,-73.93980298768506,40.68591689831784,0,1,4.31748811353631,0,0,0,0,0,0,1,1,1,100.0
2,1.5,1.0,1.0,0,100,0,1,1,1,0,0,1,0,0,0,0,1,1,-76.93928700623235,38.88855478337303,0,1,3.737669618283368,1,1,1,1,1,1,1,1,1,84.0
1,1.0,1.0,1.0,0,99,0,0,1,0,0,0,0,1,0,0,0,1,1,-118.09456770437816,34.08300496497984,1,1,2.8903717578961645,1,1,1,1,1,0,1,0,0,93.0
2,1.0,1.0,1.0,1,100,0,1,1,0,0,0,0,0,0,0,1,1,1,-71.07045276245569,42.35684361288712,1,1,4.653960350157523,1,1,1,0,0,1,1,1,1,98.0
4,1.0,1.0,2.0,1,100,1,0,0,1,0,0,1,0,0,1,1,1,1,-71.09930721341063,42.30947824832073,1,1,4.867534450455582,1,1,1,1,1,0,1,1,0,99.0
1,1.0,1.0,1.0,0,100,0,1,0,0,0,0,0,0,0,0,0,1,1,-73.95499538851291,40.71015097006165,0,0,4.0943445622221,0,0,1,0,0,0,1,1,1,100.0
3,1.0,1.0,2.0,1,100,1,0,0,0,0,0,1,0,0,0,0,1,1,-73.91854146192178,40.66972949719185,0,0,4.02535169073515,1,0,1,0,0,0,1,1,0,60.0
3,1.0,1.0,2.0,1,100,0,1,0,1,0,0,1,0,0,0,1,1,1,-87.69630758908542,41.97253752040358,1,1,4.31748811353631,1,1,1,1,1,0,1,1,1,97.0
4,1.0,2.0,2.0,1,100,1,0,0,1,0,0,1,0,0,0,0,1,1,-118.45490696025117,34.16634225165433,0,0,5.2094861528414205,0,0,0,1,1,0,1,1,1,100.0
2,1.0,1.0,1.0,1,100,1,0,1,1,0,0,0,0,0,0,1,1,1,-73.98481766105236,40.66853763492244,0,0,4.787491742782046,0,0,0,0,0,0,0,1,1,95.0
1,1.0,1.0,1.0,0,25,0,1,1,1,0,0,0,1,0,0,0,1,1,-73.95446822445673,40.70817894480109,1,1,4.23410650459726,1,1,1,1,1,1,1,1,0,93.0
4,1.0,1.0,2.0,1,100,1,0,0,1,0,1,1,0,1,0,0,1,1,-73.9469853055872,40.78122004337664,1,1,4.787491742782046,1,1,1,0,0,0,1,1,1,98.0
8,1.0,2.0,4.0,1,96,1,0,0,1,1,1,1,0,1,0,0,1,1,-73.95706187262195,40.80046473770904,1,1,5.298317366548036,1,1,1,0,0,0,1,1,1,100.0
6,1.0,1.0,5.0,1,100,1,0,1,1,0,0,1,1,0,0,1,1,1,-118.36498750694822,34.18617984564823,1,1,4.605170185988092,1,1,1,1,1,1,1,1,1,98.0
4,1.0,1.0,2.0,1,89,0,1,0,1,0,0,1,0,0,0,0,1,1,-74.0351914454852,40.621947198698095,1,1,4.0943445622221,1,1,1,1,1,1,1,1,0,87.0
2,1.0,1.0,1.0,1,100,0,1,0,0,0,0,1,0,0,0,0,1,1,-73.9440026854423,40.78806629485936,1,0,4.31748811353631,1,1,1,0,0,0,1,1,0,96.0
1,1.0,1.0,1.0,1,100,0,1,1,0,0,0,0,1,0,0,0,1,1,-73.92748297911717,40.69754818351966,0,0,3.8918202981106265,0,1,0,0,0,1,0,1,0,91.0
4,1.0,0.0,2.0,1,100,1,0,1,0,0,0,1,1,0,1,1,1,1,-122.48906014045696,37.762903037042754,1,1,5.433722003554242,1,1,1,1,1,1,1,1,0,97.0
5,1.0,1.0,3.0,1,100,1,0,0,1,0,0,1,1,0,1,0,1,1,-118.35917461679448,34.09157610024959,1,1,5.298317366548036,0,1,1,1,1,0,1,1,0,100.0
7,1.5,2.0,2.0,1,100,1,0,1,1,0,0,1,0,0,1,1,1,1,-87.63913049951721,41.93625884567609,1,1,5.5174528964647065,1,1,1,1,1,1,1,1,1,100.0
1,1.0,1.0,1.0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,-73.95287090191337,40.82055641634211,0,0,4.007333185232471,0,0,0,0,0,0,1,1,1,89.0
3,1.0,1.0,1.0,1,90,1,0,1,1,0,0,1,0,0,0,0,1,0,-74.00301616969519,40.73488978401225,0,1,5.389071729816501,0,1,0,0,0,0,1,1,1,100.0
1,1.0,1.0,1.0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,-73.93654692396413,40.84250945787989,1,1,3.0445224377234235,0,0,1,0,0,0,1,1,1,95.0
4,1.0,1.0,3.0,1,100,0,1,1,1,0,0,1,0,1,0,1,1,1,-73.9477757577155,40.83133978448553,1,1,4.553876891600541,1,1,1,1,1,1,1,1,0,95.0
2,1.0,0.0,1.0,1,100,1,0,0,1,0,0,1,0,0,0,0,1,1,-73.9096281979396,40.77627158292512,1,0,4.48863636973214,1,1,1,1,1,1,1,1,1,97.0
5,1.0,2.0,3.0,1,100,1,0,0,1,0,0,1,1,0,0,1,1,1,-71.04944880537195,42.28993431031763,1,1,5.181783550292085,1,1,1,1,1,1,1,1,1,100.0
4,1.0,1.0,2.0,1,100,1,0,1,1,0,0,0,0,0,0,0,1,1,-87.66921768446913,41.89793637737136,1,1,4.787491742782046,1,1,1,1,1,0,1,1,0,93.0
15,2.0,6.0,8.0,1,100,1,0,0,1,0,0,1,1,0,0,0,1,1,-73.80660378754615,40.7488835584589,1,1,5.910796644040527,1,1,1,1,1,1,1,1,1,100.0
2,1.0,0.0,1.0,1,100,1,0,1,0,0,0,0,0,0,0,0,1,1,-122.41803837336988,37.78449752443586,1,0,4.787491742782046,0,0,1,1,1,0,0,0,1,90.0
2,1.0,1.0,1.0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,-118.35530753037985,34.08956602815949,0,0,4.382026634673881,0,1,0,0,0,1,0,1,0,93.0
6,2.5,2.0,3.0,0,100,1,0,1,1,0,0,0,1,0,0,0,1,1,-118.2764041393114,34.1049791307201,1,1,5.1929568508902095,1,1,1,1,1,0,1,1,1,100.0
4,2.0,3.0,3.0,0,100,1,0,1,1,0,0,1,1,0,1,1,1,1,-118.15151189272189,33.78574115552052,1,0,5.293304824724492,1,1,1,1,1,0,1,1,1,100.0
4,1.0,1.0,1.0,1,100,1,0,1,1,0,0,1,1,0,0,1,1,1,-76.9920446765333,38.88456308508911,1,1,4.584967478670572,1,1,1,1,1,0,1,1,1,99.0
2,1.0,1.0,1.0,0,100,0,1,0,1,0,0,0,0,0,0,0,1,1,-118.29985809453942,34.07353199603012,1,1,3.737669618283368,0,1,1,1,1,1,1,1,1,100.0
10,2.0,3.0,3.0,1,92,1,0,0,1,0,0,1,1,0,0,1,1,1,-118.36986976094693,34.09776586337014,1,1,6.876264611890766,1,0,1,1,1,0,1,1,1,100.0
4,1.0,1.0,2.0,1,100,1,0,0,1,0,0,0,0,0,0,1,1,1,-87.62298716998009,41.85376164371014,1,1,4.700480365792417,1,1,1,1,1,1,1,1,1,100.0
4,1.0,0.0,2.0,1,100,1,0,0,1,0,0,1,1,0,0,0,1,1,-118.46249286097408,33.97993301242705,0,0,4.859812404361672,0,1,0,1,1,1,1,1,1,92.0
2,1.0,1.0,1.0,1,100,0,0,1,1,0,0,1,0,0,0,0,1,1,-118.12065962363457,34.08876165473673,1,1,3.6635616461296463,1,1,1,1,1,1,1,1,1,87.0
6,1.0,2.0,3.0,1,100,1,0,0,0,0,0,1,1,0,0,1,1,1,-87.69183875650883,41.9062395655961,1,1,4.59511985013459,1,0,1,1,1,0,1,1,1,81.0
2,1.0,1.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-73.91852229746708,40.69435318541303,0,0,4.0943445622221,0,0,0,0,0,0,1,1,0,92.0
5,2.0,2.0,2.0,1,100,1,0,0,1,0,0,1,1,0,0,0,1,1,-118.287942410635,33.81141180044519,0,1,4.787491742782046,1,1,1,1,1,1,1,1,1,97.0
2,1.0,1.0,1.0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,1,-87.6849424850812,42.01570509943839,1,1,4.174387269895637,1,1,1,1,1,1,1,1,1,93.0
2,1.0,1.0,2.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,-73.96243040437062,40.80428619668949,0,1,3.912023005428147,1,0,1,1,1,0,1,1,0,100.0
4,1.0,2.0,2.0,1,100,1,0,0,0,1,1,1,0,1,1,1,1,1,-122.4247150508026,37.77371430091471,1,1,5.857933154483459,1,1,1,1,1,1,1,1,1,96.0
1,1.0,1.0,1.0,1,100,0,0,1,1,1,1,0,0,1,0,0,1,1,-73.98099480297392,40.775571112718985,1,1,4.605170185988092,1,1,1,0,0,0,1,1,0,99.0
8,1.5,3.0,3.0,1,99,1,0,1,1,1,1,1,0,1,0,0,1,1,-71.07898689464834,42.35127757907022,1,1,5.075173815233828,1,0,1,1,1,0,1,1,1,89.0
2,1.0,1.0,1.0,1,100,0,1,0,1,0,0,0,0,0,0,0,1,1,-73.95660375917646,40.71309820554525,0,0,4.736198448394496,0,1,0,1,1,1,1,1,1,97.0
3,1.0,1.0,1.0,1,100,1,0,0,1,0,0,0,0,0,0,0,1,1,-73.92289268204466,40.76554416370861,1,1,4.700480365792417,1,1,1,0,0,0,0,0,0,90.0
4,1.0,1.0,2.0,1,100,0,1,0,1,1,1,0,0,0,0,0,0,1,-73.98467419555234,40.764935689624345,1,1,5.075173815233828,1,1,1,0,0,0,1,1,1,100.0
2,1.0,1.0,1.0,1,95,0,1,0,1,0,0,1,0,0,0,0,1,0,-73.88719693810991,40.6732674367512,0,0,3.912023005428147,1,1,1,0,0,0,0,1,1,93.0
2,1.0,1.0,1.0,1,70,0,0,0,1,0,0,0,0,0,0,0,1,1,-73.92873757509751,40.75832313204942,0,0,4.276666119016055,0,1,0,1,1,1,1,0,1,99.0
10,2.0,2.0,5.0,1,100,1,0,0,1,0,0,1,1,0,1,0,1,1,-87.63805978961555,41.89794220338791,1,1,5.293304824724492,1,1,1,1,1,0,1,1,1,80.0
3,2.0,1.0,2.0,1,100,0,1,0,1,0,0,1,1,0,0,0,1,1,-118.33745055583591,34.10441024829584,1,1,4.543294782270004,1,1,1,1,1,1,1,1,1,99.0
2,2.0,1.0,1.0,1,94,0,1,0,1,0,0,1,0,0,1,0,1,1,-73.91266049094416,40.64270014519815,0,0,4.23410650459726,1,0,1,0,0,1,1,1,1,100.0
2,1.0,1.0,1.0,1,100,1,0,0,0,0,0,1,0,0,0,0,1,1,-118.34931630950348,34.0638243300524,0,1,4.691347882229144,0,0,1,1,1,0,1,1,1,100.0
4,1.5,2.0,2.0,1,96,1,0,0,1,0,0,1,0,0,0,0,1,1,-118.27527143607465,34.11113189088798,1,1,5.1929568508902095,1,1,1,1,1,0,1,1,1,95.0
2,1.0,1.0,1.0,1,100,0,1,1,0,0,0,0,0,0,0,1,1,1,-122.48010981499183,37.763614160811954,1,1,4.248495242049359,1,1,1,1,1,1,1,1,0,95.0
4,1.0,1.0,2.0,1,100,1,0,0,1,0,0,1,0,0,0,0,1,1,-73.99016814023167,40.76359851674079,1,1,5.1647859739235145,1,1,1,1,1,0,1,1,1,84.0
2,1.0,1.0,1.0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,-73.9616322362443,40.76928450286088,1,1,5.521460917862246,1,1,1,1,1,1,1,1,1,100.0
10,2.0,3.0,6.0,1,92,1,0,0,1,0,0,1,1,0,0,0,1,1,-118.42317670878248,34.21940535725853,1,1,5.416100402204419,1,1,1,1,1,0,1,1,1,95.0
2,1.0,1.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,-87.7118894676449,41.929409335887534,1,1,4.543294782270004,1,1,1,1,1,0,1,1,1,93.0
2,1.0,1.0,1.0,1,100,0,1,0,1,0,0,0,1,0,0,1,1,1,-71.08132043120935,42.31840629586892,0,1,3.80666248977032,1,1,1,1,1,0,1,1,0,90.0
1,1.0,1.0,1.0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,-73.9419369364149,40.71690208446331,0,0,4.174387269895637,0,1,1,0,0,0,1,1,0,100.0
3,1.0,1.0,2.0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,1,-73.98840075587194,40.76315743149765,1,1,5.135798437050261,1,1,1,1,1,1,1,1,1,96.0
3,1.0,1.0,2.0,1,100,1,0,0,1,0,0,1,0,0,0,1,1,1,-73.99304339026729,40.7242114931971,1,1,5.298317366548036,1,1,1,1,1,0,1,1,0,87.0
4,1.0,1.0,2.0,1,100,1,0,0,1,0,0,1,0,0,0,0,1,1,-77.01133445384023,38.90988292425845,1,1,4.394449154672439,1,1,1,1,1,0,1,1,1,96.0
2,1.5,1.0,1.0,0,100,0,1,1,1,0,0,1,1,0,0,1,1,1,-76.99637224397979,38.90359701313532,1,1,4.158883083359672,1,1,1,1,1,1,1,1,0,93.0
15,2.0,4.0,9.0,1,100,1,0,1,1,1,1,1,1,1,0,1,1,1,-71.09404138454056,42.3255276644084,1,1,6.284134161070802,1,1,1,1,1,1,1,1,0,96.0
2,1.0,1.0,1.0,1,100,0,1,0,0,0,0,0,0,0,0,1,1,1,-122.42715379801308,37.73024796719786,1,1,4.605170185988092,1,1,0,1,1,0,1,1,0,99.0
4,1.0,1.0,1.0,1,92,1,0,0,1,0,0,1,1,0,1,0,1,1,-118.36075583256545,34.08610225048902,0,0,5.3471075307174685,0,0,0,1,1,0,0,1,1,95.0
10,2.0,3.0,3.0,1,100,1,0,0,1,0,0,1,1,0,1,1,1,1,-118.15262044458044,34.153871447455664,1,1,5.416100402204419,1,1,1,1,1,1,1,1,1,100.0
2,1.0,1.0,1.0,1,100,1,0,1,1,0,0,1,0,0,1,1,1,1,-118.43253563348078,34.00717093345957,1,1,4.74493212836325,1,1,1,1,1,0,1,1,1,99.0
2,2.0,1.0,1.0,0,100,0,1,0,0,0,0,0,1,0,0,0,1,1,-118.43512727042558,33.99509752911728,0,0,4.442651256490317,0,1,0,1,1,1,1,1,0,97.0
2,1.0,1.0,1.0,1,100,0,1,1,1,0,0,0,1,0,0,0,1,1,-118.43976589175344,34.20262096742184,0,1,4.31748811353631,1,1,1,1,1,1,1,1,1,100.0
